# Escaped particle coordinates and Energy (KeV).
# R; theta; z; Energy; time
 1.386289 	 276.556861 	 0.113475 	 10.531242 	 1292115.519942
 1.381415 	 105.172943 	 0.134067 	 55.302755 	 420908.479980
 1.044410 	 5371.867408 	 0.451587 	 0.075340 	 7732211.364769
 1.344076 	 15968.580461 	 0.245476 	 0.024584 	 7709819.364748
 1.193657 	 5.589114 	 0.544453 	 79.940630 	 366.400000
 1.329276 	 30909.253062 	 0.287001 	 1.373222 	 6042698.243195
 1.122773 	 7.729958 	 0.500940 	 79.984438 	 418.560000
 1.398073 	 1043.606999 	 0.053633 	 26.827496 	 2355974.879762
 1.167590 	 5.596013 	 0.530083 	 80.102934 	 378.080000
 0.955801 	 12.628548 	 0.402393 	 79.485232 	 752.320000
 1.036572 	 10.612288 	 0.447982 	 79.867948 	 552.000000
 1.378857 	 11358.114269 	 0.140757 	 0.065034 	 7736392.164772
 1.224093 	 3205.230548 	 0.560567 	 1.589123 	 7053558.724137
 1.383172 	 22436.354067 	 0.125497 	 5.706498 	 4476034.721736
 1.393981 	 29304.350846 	 -0.077660 	 0.063418 	 7416163.524474
 1.221013 	 20575.857532 	 0.558543 	 0.015216 	 7771061.924805
 1.399192 	 171.809404 	 0.044173 	 58.694576 	 379115.199986
 1.388469 	 -383.281284 	 0.104219 	 41.787754 	 1307469.919934
 0.653951 	 14839.515612 	 0.159763 	 0.012616 	 5909778.883071
 1.134088 	 9962.042162 	 0.504792 	 0.173917 	 2580164.799970
 1.001109 	 1154.003699 	 0.426228 	 0.463037 	 4769890.882010
 0.690823 	 6.883845 	 0.206130 	 79.884820 	 305.600000
 1.228702 	 4279.755081 	 0.563623 	 0.026127 	 6070052.323221
 1.216514 	 5296.360485 	 0.556060 	 4.616257 	 6670965.763780
 1.143722 	 7.795669 	 0.514279 	 79.873579 	 439.360000
 1.393794 	 -10.769234 	 0.081180 	 50.162480 	 612597.279981
 0.926290 	 1556.932006 	 0.382062 	 0.371850 	 5727711.522902
 1.380401 	 17.182176 	 0.136078 	 68.517340 	 128618.880002
 1.344400 	 1151.153865 	 -0.244565 	 0.017844 	 5730725.442905
 1.080948 	 7.986675 	 0.473859 	 79.649508 	 420.160000
 0.845903 	 11703.847199 	 0.331851 	 0.093161 	 6093412.803242
 0.865537 	 884.266625 	 0.344693 	 1.690128 	 5379952.482578
 1.398041 	 23.191271 	 0.054168 	 75.351807 	 77417.120001
 1.227183 	 12.548260 	 0.566122 	 79.826886 	 740.000000
 1.255630 	 6309.864949 	 0.525290 	 0.958375 	 6357880.003489
 1.490701 	 1.676065 	 -0.688771 	 80.000000 	 145.600000
 1.393609 	 -114.600046 	 0.081544 	 60.092079 	 658072.479990
 1.177251 	 27686.745801 	 0.531252 	 0.055429 	 5936356.003096
 1.384476 	 116.026807 	 0.120159 	 47.981513 	 477209.759971
 1.391500 	 10452.005519 	 0.090328 	 10.921258 	 4491454.881750
 1.248211 	 11.737892 	 0.559562 	 79.870335 	 702.880000
 0.810490 	 17034.431543 	 0.307786 	 0.035837 	 5633543.522814
 1.244795 	 37903.790843 	 0.573447 	 1.338463 	 6728452.963834
 1.397560 	 19.842352 	 0.058297 	 60.210745 	 253660.000005
 1.257477 	 9.487319 	 0.517551 	 79.480639 	 654.080000
 1.390146 	 -19.929119 	 0.096331 	 19.216589 	 1937846.879604
 0.726616 	 6213.881912 	 0.241221 	 0.028462 	 6236583.843376
 1.118971 	 6.108048 	 0.498589 	 79.857518 	 360.320000
 1.111092 	 5.383826 	 0.494222 	 80.064907 	 314.240000
 1.368074 	 294.055494 	 0.175861 	 39.780123 	 763054.880012
 1.369901 	 24697.216785 	 0.169983 	 0.098715 	 6229428.163369
 1.204811 	 28476.127334 	 0.548357 	 0.977262 	 6788580.163890
 1.248041 	 8183.408595 	 0.558236 	 0.017038 	 2684114.560067
 0.767371 	 8.095215 	 0.276020 	 80.205925 	 360.800000
 1.105963 	 18500.406106 	 0.487872 	 0.161280 	 6570647.523687
 1.380413 	 118.239017 	 0.135046 	 19.098921 	 2776776.000153
 1.288013 	 12.035644 	 0.410963 	 80.107771 	 713.600000
 1.384390 	 7371.955886 	 0.121123 	 13.693930 	 3507568.960834
 1.006975 	 3565.929795 	 0.429671 	 0.255729 	 6109743.683258
 1.277611 	 44012.119154 	 0.443082 	 0.102728 	 6575020.803691
 1.306075 	 23142.087157 	 0.353319 	 0.903317 	 7271715.204340
 1.368306 	 61.842626 	 0.175760 	 15.114118 	 2315125.919724
 1.396798 	 4.476856 	 0.064479 	 76.619271 	 33833.280000
 1.234087 	 12.215939 	 0.689198 	 79.625477 	 766.560000
 0.862245 	 12798.210132 	 0.342484 	 0.234003 	 6637251.843749
 1.370411 	 290.211408 	 0.169449 	 46.549250 	 1021445.920064
 0.930227 	 11817.401012 	 0.384445 	 1.044813 	 7748703.524784
 1.380112 	 220.143533 	 0.138649 	 40.821978 	 644704.319988
 0.834145 	 24938.885372 	 0.324042 	 0.311111 	 6892025.923986
 1.396564 	 151.896849 	 0.065293 	 53.700147 	 965640.160053
 1.398475 	 11.996026 	 0.052314 	 79.819646 	 764.640000
 1.389688 	 230.936371 	 0.099880 	 35.129782 	 895656.960039
 1.174174 	 6.516268 	 0.530714 	 80.028070 	 417.760000
 1.390208 	 10.464932 	 0.105377 	 68.231352 	 210332.160004
 1.169866 	 33534.482233 	 0.526576 	 0.062357 	 6268644.163406
 1.100336 	 2783.504110 	 0.484548 	 0.347649 	 6970338.564059
 1.390000 	 -2.859506 	 0.102116 	 79.397359 	 5666.080000
 1.030586 	 5896.922614 	 0.443464 	 0.310659 	 5548322.562735
 1.396308 	 -9.078476 	 0.065875 	 64.958054 	 192857.920003
 1.395498 	 5196.578517 	 -0.068446 	 0.038945 	 6908340.644001
 0.863149 	 8.521706 	 0.344608 	 79.602088 	 394.880000
 1.325400 	 11503.076214 	 0.297906 	 2.026057 	 5579168.322763
 1.186796 	 11.103027 	 0.538852 	 79.942302 	 626.400000
 0.795861 	 1.599578 	 0.297752 	 79.950891 	 111.680000
 1.401595 	 48.393797 	 0.021347 	 66.147293 	 128559.840002
 1.394229 	 675.257608 	 0.075789 	 22.275306 	 1941403.679602
 1.021446 	 28257.666789 	 0.438152 	 0.029355 	 3507732.640834
 1.388272 	 2087.982872 	 0.104497 	 3.000010 	 6706848.483814
 1.093877 	 22677.668783 	 0.480703 	 0.373621 	 5208732.962418
 1.311262 	 29709.383160 	 0.338275 	 0.146573 	 4485301.601745
 1.396630 	 -138.966760 	 0.065747 	 66.235500 	 231859.200004
 1.386400 	 49.656657 	 0.112465 	 26.114416 	 2556715.039949
 1.393854 	 18219.783011 	 0.078566 	 7.195651 	 3912941.921212
 1.401179 	 1179.837172 	 0.006206 	 0.166383 	 3835974.081140
 1.061882 	 7.430690 	 0.462052 	 79.935747 	 394.400000
 1.193232 	 927.824569 	 0.541242 	 0.025192 	 5414338.242610
 1.112262 	 535.367164 	 0.491642 	 0.153916 	 4652917.441901
 1.346265 	 4554.202400 	 0.239508 	 0.098409 	 5444582.402638
 0.979036 	 4474.955384 	 0.413350 	 0.021818 	 6870696.643966
 1.390963 	 376.078992 	 0.093633 	 14.747328 	 1994230.559574
 1.371061 	 38463.498628 	 0.166493 	 0.135469 	 6604585.923718
 1.390115 	 390.230449 	 0.096504 	 12.203834 	 2379277.919783
 1.395675 	 -163.727173 	 0.067656 	 72.729051 	 156179.040003
 0.997881 	 1573.969672 	 0.424385 	 0.162522 	 6531298.403650
 1.078837 	 1.562083 	 -0.689059 	 80.000000 	 124.800000
 1.391868 	 -477.677925 	 0.089298 	 56.194966 	 779257.440015
 0.764800 	 10475.805302 	 0.273719 	 0.155390 	 5403315.042600
 1.348436 	 10111.980911 	 0.233584 	 2.316016 	 6529305.603648
 1.400790 	 256.375231 	 0.025416 	 37.614217 	 738372.800007
 1.336786 	 25905.421273 	 0.265854 	 0.125528 	 6796055.683897
 1.087761 	 28400.932834 	 0.477057 	 0.742099 	 5443038.882637
 1.388843 	 -10690.553778 	 0.110931 	 54.754051 	 2499373.439895
 1.296484 	 28228.378097 	 0.382309 	 0.206627 	 7021592.484107
 0.909544 	 28495.066303 	 0.371999 	 0.648235 	 6219569.443360
 1.047024 	 7.955975 	 0.456429 	 80.237305 	 406.560000
 1.279235 	 5607.521905 	 0.437936 	 2.787910 	 4011108.321303
 1.397749 	 24.685201 	 0.060021 	 66.958910 	 196017.920004
 0.910397 	 25116.347801 	 0.372496 	 0.047580 	 6543879.203662
 0.860080 	 9.137795 	 0.341081 	 79.760885 	 424.480000
 1.370655 	 6659.276649 	 0.168406 	 27.499909 	 4007073.921299
 1.193020 	 12131.566691 	 0.540933 	 0.030144 	 7324064.324388
 0.917837 	 6.242301 	 0.377209 	 79.921645 	 315.040000
 1.183832 	 12758.710166 	 0.535279 	 2.347460 	 7599345.284645
 1.025333 	 2168.630660 	 0.440385 	 0.649920 	 5865238.083030
 1.284510 	 9.193968 	 0.423181 	 79.889275 	 597.120000
 1.035024 	 6.879873 	 0.446980 	 79.608094 	 369.120000
 1.353424 	 394.794541 	 0.219202 	 11.440394 	 1323967.359926
 1.078685 	 4.394128 	 0.471758 	 79.934168 	 281.120000
 1.167067 	 20291.499269 	 0.524869 	 0.126649 	 6105290.563253
 0.628936 	 12346.505826 	 0.118477 	 0.029564 	 2023107.519559
 1.113230 	 46477.206068 	 0.492225 	 0.480168 	 7696871.844736
 0.801423 	 -3260.652019 	 0.301352 	 0.014997 	 5041220.162262
 1.160629 	 8.382836 	 0.521565 	 80.231238 	 475.520000
 1.376104 	 7.150521 	 0.156949 	 79.663828 	 561.440000
 1.397600 	 -87.377967 	 0.059260 	 62.550150 	 795595.840018
 1.392030 	 8.773150 	 0.093544 	 79.728271 	 654.240000
 1.273851 	 1289.224260 	 0.455937 	 1.381240 	 7362376.164424
 1.401773 	 8.708988 	 0.004419 	 75.283978 	 32270.240000
 0.877430 	 9.231305 	 0.354736 	 79.625954 	 426.400000
 1.394655 	 108.158271 	 0.074742 	 60.334660 	 391111.519984
 1.393910 	 10.664686 	 0.081147 	 79.677319 	 676.480000
 1.218247 	 8.177335 	 0.558569 	 79.757597 	 495.680000
 1.364370 	 799.327992 	 0.186977 	 1.652068 	 3529081.280854
 0.801400 	 10120.346307 	 0.301362 	 0.035581 	 5309910.082513
 1.278964 	 7.274350 	 0.440764 	 80.029309 	 548.480000
 0.936772 	 2636.378083 	 0.388346 	 0.086402 	 6191516.483334
 1.103224 	 18642.816386 	 0.486270 	 1.120840 	 7135626.084213
 1.394495 	 9121.409615 	 0.075909 	 35.710082 	 3551108.960875
 1.400185 	 -2.796286 	 0.035930 	 57.743776 	 338112.319993
 1.346832 	 8870.849288 	 0.237737 	 0.022030 	 6988089.604076
 0.782507 	 9.026951 	 0.287900 	 79.898485 	 405.920000
 1.401675 	 60.383691 	 -0.002080 	 65.664201 	 244703.360005
 1.126396 	 7.076943 	 0.500307 	 80.144124 	 392.800000
 1.237319 	 96.867793 	 0.568989 	 0.045848 	 5908580.003070
 1.400846 	 168.551438 	 0.024917 	 52.073964 	 386617.759985
 1.399682 	 -67.815023 	 0.036596 	 70.645741 	 197348.800004
 1.394936 	 323.320667 	 0.074414 	 47.613958 	 866530.880033
 1.235751 	 9.922420 	 0.569527 	 79.667320 	 591.520000
 0.691597 	 -3499.899394 	 0.206395 	 0.031187 	 4160832.321442
 1.394988 	 -669.830873 	 0.073624 	 30.297540 	 1493650.879837
 1.231045 	 10.496208 	 0.568896 	 79.810163 	 634.400000
 1.074069 	 1288.371363 	 0.469027 	 0.543040 	 5383831.682581
 0.619421 	 114.932165 	 0.097990 	 0.004861 	 4540961.121796
 1.394334 	 254.451579 	 0.076385 	 36.383281 	 660922.239991
 1.142484 	 4.784984 	 0.513360 	 79.949686 	 302.240000
 0.837357 	 -128.191327 	 0.326198 	 0.341211 	 5144695.362359
 1.400550 	 -28.386554 	 0.033177 	 70.704646 	 219153.760004
 1.398814 	 1560.563674 	 0.043858 	 28.875579 	 1513071.359826
 1.087141 	 15017.956841 	 0.476765 	 0.151049 	 3376807.200712
 1.162151 	 19373.473241 	 0.521894 	 0.609585 	 3767102.241076
 1.401233 	 1173.314994 	 0.012905 	 14.689616 	 2589886.719979
 1.348549 	 12.495492 	 0.235579 	 79.558993 	 768.480000
 1.210019 	 584.817734 	 0.551604 	 0.078599 	 7199043.364272
 1.158152 	 1039.350482 	 0.519499 	 2.340001 	 4272751.841547
 1.302056 	 30561.972687 	 0.365578 	 3.971469 	 5843717.763010
 1.169924 	 5.955911 	 0.530892 	 79.881419 	 371.040000
 1.398459 	 523.702556 	 0.049313 	 8.659034 	 3028376.160388
 1.113177 	 -18433.786573 	 0.492236 	 0.076749 	 6195716.483338
 1.378389 	 460.820797 	 0.143630 	 47.125812 	 1396964.319887
 1.644588 	 1.779615 	 0.688546 	 80.000000 	 160.160000
 1.382853 	 2786.934513 	 0.126091 	 0.207865 	 5768121.922939
 1.370461 	 212.692248 	 0.170946 	 24.630212 	 1015263.200063
 1.223998 	 13601.963988 	 0.560496 	 0.090224 	 1908377.919619
 1.192580 	 -8044.994676 	 0.540699 	 0.306125 	 7754934.244790
 1.080184 	 44057.250705 	 0.472642 	 1.366524 	 7591589.284638
 1.019784 	 6.989193 	 0.439408 	 79.674870 	 362.560000
 1.398991 	 -5696.589135 	 0.042219 	 0.040313 	 5877896.323042
 1.399770 	 25.559694 	 0.035591 	 66.307998 	 158912.160003
 1.397418 	 10.070222 	 0.058174 	 79.261328 	 720.320000
 1.093824 	 7.158545 	 0.481039 	 79.996608 	 384.480000
 1.303043 	 -1259.350450 	 0.362183 	 3.879709 	 4245867.681522
 1.038155 	 23790.770878 	 0.447959 	 0.040105 	 7630952.644674
 1.401259 	 444.680039 	 0.006091 	 46.574036 	 1210024.959985
 1.304276 	 6924.307774 	 0.359371 	 12.312450 	 3648745.600966
 1.345117 	 16590.459408 	 0.242898 	 5.083137 	 5657915.042837
 1.254272 	 8.359625 	 0.533526 	 79.616036 	 570.400000
 1.388922 	 202.143575 	 0.101795 	 41.021684 	 649439.199989
 1.157961 	 5.696476 	 0.520944 	 79.910403 	 353.280000
