10	0.0
45.95	1.054E4
100.0 	1.027E5
211.1 	4.101E5
344.9 	7.483E5
515.1 	9.21E5
723.1 	9.033E5
1000.0 	7.613E5
1257 	3.932E5
1585 	2.988E4
1955   	34.63
2367 	2.495E-5
3500	0.0
