0.00	0.00	0.01	0.1	0.5	5	20
1.822	0	242200	594300	489400	256200	158000
3.32	0	249200	594300	489400	256200	158000
6.05	0	261600	594300	489300	256200	158000
11.02	0	283500	594300	489100	256200	158000
20.09	0	320700	594300	488700	256100	158000
36.6	0	380200	594200	488100	256100	158000
66.69	450500	464600	593900	487000	256000	157900
121.5	580400	560700	592900	485000	255800	157900
221.4	658200	632000	589900	481300	255500	157900
403.4	662000	647400	581300	474800	255000	157800
